 Simulation of solvent flow around colloids
  912000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.307E+03 0.114E+05
  913000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.174E+04 0.119E+05
  914000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.875E+03 0.114E+05
  915000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.857E+03 0.108E+05
  916000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.571E+02 0.112E+05
  917000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.111E+04 0.107E+05
  918000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.212E+03 0.114E+05
  919000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.355E+03 0.116E+05
  920000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.378E+00 0.116E+05
  921000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.558E+02 0.113E+05
  922000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.104E+04 0.119E+05
  923000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.745E+03 0.118E+05
  924000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.115E+04 0.120E+05
  925000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.409E+03 0.117E+05
  926000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.789E+03 0.121E+05
  927000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.178E+03 0.118E+05
  928000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.659E+03 0.127E+05
  929000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.220E+03 0.127E+05
  930000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.190E+03 0.122E+05
  931000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.209E+03 0.117E+05
  932000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.177E+03 0.114E+05
  933000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.128E+03 0.120E+05
  934000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.634E+03 0.115E+05
  935000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.133E+03 0.129E+05
  936000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.775E+03 0.118E+05
  937000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.475E+03 0.117E+05
  938000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.402E+03 0.119E+05
  939000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.664E+02 0.119E+05
  940000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.422E+02 0.114E+05
  941000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.551E+03 0.119E+05
  942000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.170E+03 0.119E+05
  943000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.385E+03 0.123E+05
  944000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.132E+04 0.123E+05
  945000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.237E+03 0.124E+05
  946000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.481E+03 0.117E+05
  947000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.939E+03 0.119E+05
  948000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.157E+02 0.119E+05
  949000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.352E+03 0.119E+05
  950000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.524E+03 0.121E+05
  951000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.251E+03 0.118E+05
  952000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.101E+04 0.116E+05
  953000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.522E+03 0.110E+05
  954000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.228E+03 0.111E+05
  955000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 0.672E+03 0.106E+05
  956000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.638E+03 0.110E+05
  957000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.656E+03 0.113E+05
  958000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.418E+01 0.116E+05
  959000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.801E+03 0.108E+05
  960000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.351E+03 0.113E+05
  961000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.829E+03 0.117E+05
  962000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.671E+02 0.124E+05
  963000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.562E+03 0.123E+05
  964000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.835E+03 0.124E+05
  965000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.248E+03 0.122E+05
  966000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.232E+03 0.119E+05
  967000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.379E+02 0.124E+05
  968000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.111E+04 0.122E+05
  969000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.701E+03 0.119E+05
  970000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.321E+03 0.115E+05
  971000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.913E+03 0.120E+05
  972000 0.999E+00 0.450E+06 0.450E+06 0.000E+00 -.438E+02 0.119E+05
  973000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.712E+03 0.124E+05
  974000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.542E+03 0.125E+05
  975000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.312E+03 0.121E+05
  976000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.943E+02 0.121E+05
  977000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.118E+04 0.115E+05
  978000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.323E+03 0.118E+05
  979000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.902E+03 0.117E+05
  980000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.110E+03 0.118E+05
  981000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.532E+02 0.116E+05
  982000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.160E+04 0.121E+05
  983000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.394E+03 0.116E+05
  984000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.925E+03 0.117E+05
  985000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 -.529E+02 0.125E+05
  986000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.503E+03 0.121E+05
  987000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.258E+03 0.122E+05
  988000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.254E+03 0.121E+05
  989000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.311E+03 0.120E+05
  990000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.178E+03 0.110E+05
  991000 0.998E+00 0.449E+06 0.449E+06 0.000E+00 0.110E+04 0.116E+05
  992000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 0.781E+03 0.120E+05
  993000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.149E+04 0.122E+05
  994000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.887E+03 0.120E+05
  995000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.116E+04 0.119E+05
  996000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.721E+03 0.116E+05
  997000 0.100E+01 0.450E+06 0.450E+06 0.000E+00 -.623E+03 0.117E+05
  998000 0.999E+00 0.449E+06 0.449E+06 0.000E+00 0.248E+03 0.116E+05
  999000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 0.136E+04 0.111E+05
 1000000 0.100E+01 0.449E+06 0.449E+06 0.000E+00 -.124E+03 0.111E+05
